0,   B,97.37208123313316
1,   B,97.40236609823606
2,   B,97.63743834571025
3,   B,97.82546562463531
4,   B,97.70300299810704
5,   B,97.73138698097407
6,   B,97.57313340360639
7,   B,96.97093310205173
8,   B,95.54078764309925
9,   B,92.0000811248211
10,   B,89.32384567065219
11,   B,83.27858301546584
12,   B,78.09061357704782
13,   B,73.62480813309641
14,   B,70.9142262640704
15,   B,63.74643709476571
16,   B,55.99973580900854
17,   B,51.369952014550705
18,   B,50.09739389897569
19,   B,50.92117591535123
20,   B,51.57143305799375
21,   B,52.736993971743814
22,   B,52.747405478150476
23,   B,52.60907884223167
24,   B,52.791106837012016
25,   B,52.280197093677195
26,   B,51.72327890909541
27,   B,51.40671560195687
28,   B,50.816124721238616
29,   B,50.91988687796529
30,   B,50.864953672102935
31,   B,50.70988258078994
32,   B,50.55611812090347
33,   B,50.70910056460313
34,   B,50.74633471275652
35,   B,50.67213975298313
36,   B,50.824939932116564
37,   B,50.631962821127836
38,   B,50.87960867531349
39,   B,50.83354647841561
40,   B,51.19553949515115
41,   B,50.95992930054609
42,   B,50.783390452343795
43,   B,50.625226049129914
44,   B,50.3282068652377
45,   B,50.233967075637274
46,   B,50.1105566981294
47,   B,50.202680822293864
48,   B,49.619001901665015
49,   B,49.90821919570127
50,   B,49.32394771682144
51,   B,49.365858807921434
52,   B,50.25774788927748
53,   B,50.49583456576262
54,   B,50.532961214293024
55,   B,50.18361411687696
56,   B,50.40236705274245
57,   B,50.799658984058574
58,   B,49.01907091897391
59,   B,49.36697921144774
60,   B,49.38873713753811
61,   B,49.675507756619346
62,   B,50.08413917161466
63,   B,51.14468762810087
64,   B,51.11965326244882
65,   B,50.61600898707598
66,   B,51.38995510866671
67,   B,51.148070423725876
68,   B,50.558182962117
69,   B,51.329403189803756
70,   B,49.92042427949677
71,   B,52.055575557210894
72,   B,51.70523226509477
73,   B,50.52414771500037
74,   B,49.44771350669353
75,   B,47.96081996871547
76,   B,46.2927970003399
77,   B,37.99338178603704
78,   B,33.471001004692035
79,   B,25.78318560988079
80,   B,20.36929774929715
81,   B,14.877484591779808
82,   B,11.821016251150875
83,   B,9.322320322256838
84,   B,8.468090112880883
85,   B,8.819179622261426
86,   B,9.57765521164564
87,   B,9.804808222749923
88,   B,9.545009952754862
89,   B,9.364158819055183
90,   B,9.621097435125563
91,   B,9.871980678901442
