0,   A,98.15535778508897
1,   A,97.93173819995769
2,   A,98.8385688880226
3,   A,98.91098602480815
4,   A,99.06947881603546
5,   A,99.17883569380513
6,   A,98.90058033956895
7,   A,98.93784866483125
8,   A,98.05638744413895
9,   A,98.35878057696905
10,   A,98.58653856948425
11,   A,99.19706005992916
12,   A,98.71007320118953
13,   A,98.75870139550972
14,   A,98.73237953863178
15,   A,99.47647008863883
16,   A,98.81280462451079
17,   A,99.03702615670456
18,   A,99.04391676261402
19,   A,99.23594711993981
20,   A,98.59913591123794
21,   A,98.21984240872474
22,   A,97.2929082727026
23,   A,98.40302038441696
24,   A,98.63793110469928
25,   A,97.52154774438154
26,   A,96.32163564565111
27,   A,92.812520487478
28,   A,89.31857633228758
29,   A,86.59343708395213
30,   A,82.1130133520588
31,   A,78.11245280114402
32,   A,74.68342729073281
33,   A,69.15381169929931
34,   A,65.73188334511225
35,   A,61.99719146125383
36,   A,59.21496525766693
37,   A,59.330138004097584
38,   A,59.98514674585382
39,   A,60.25267664224344
40,   A,62.07127949040192
41,   A,62.69343114162336
42,   A,63.08661557555388
43,   A,62.210627721660856
44,   A,62.059736807350056
45,   A,62.133960204713006
46,   A,61.55665625900057
47,   A,63.412201049573675
48,   A,61.286934514611445
49,   A,61.100672905264624
50,   A,62.054158824306214
51,   A,62.23550928398731
52,   A,61.87875899546511
53,   A,61.666634450626454
54,   A,58.867830078380685
55,   A,60.733373071500075
56,   A,61.57740661046485
57,   A,62.56175694452716
58,   A,61.22615094574247
59,   A,61.528168726178656
60,   A,62.765942473857024
61,   A,61.79686786924612
62,   A,61.10136769539311
63,   A,61.227205768799706
64,   A,61.08330874522881
65,   A,60.68732265962494
66,   A,61.13117693321724
67,   A,60.621886441266106
68,   A,60.1984964757795
69,   A,59.85732054392023
70,   A,59.48456364847761
71,   A,60.286501952491086
72,   A,61.578627404420054
73,   A,61.15773605320629
74,   A,60.68005999403162
75,   A,61.25950049561494
76,   A,61.62249887717888
77,   A,61.30254769306207
78,   A,61.91609104682044
79,   A,62.56319248587305
80,   A,63.95172127032149
81,   A,62.597083960600315
82,   A,62.84892817501107
83,   A,64.12823115337824
84,   A,63.67651908125919
85,   A,62.01003080201816
86,   A,63.559682186508674
87,   A,63.08371560828938
88,   A,60.83147366820004
89,   A,60.883292747571076
90,   A,59.7319146135905
91,   A,59.63594638300152
